left_id,right_id,left,right,label
CONSOLIDATED VULTEE PBY6,BD 100,COL make VAL CONSOLIDATED VULTEE COL model VAL PBY6 COL series VAL A COL name VAL CATALINA COL cert VAL TC AR-22 COL code VAL CAT,COL make VAL BD COL model VAL 100 COL series VAL 1A10 COL cert VAL T00005NY,0
REARWIN 8135,CE 305,COL make VAL REARWIN COL model VAL 8135 COL series VAL 8135 T COL name VAL CLOUDSTER COL cert VAL TC 711 COL code VAL CLDS,COL make VAL CE COL model VAL 305 COL series VAL O1A O1E COL name VAL BIRD DOG COL cert VAL 5A5,0
LOCKHEED 382,AVIAT A1C,COL make VAL LOCKHEED COL model VAL 382 COL series VAL G 382 J B E F COL name VAL L100 30 HERCULES HERCULES II L100 L100 20 COL cert VAL A1SO COL code VAL C130,COL make VAL AVIAT COL model VAL A1C COL series VAL 180 200 COL name VAL HUSKY COL cert VAL A22NM,0
AERO SPACELINES 377,COMWTH 180,COL make VAL AERO SPACELINES COL model VAL 377 COL series VAL SGT COL name VAL SUPER GUPPY TURBINE COL cert VAL A-812 COL code VAL SGUP,COL make VAL COMWTH COL model VAL 180 COL series VAL 180 180F COL cert VAL A729,0
GULFSTREAM GV,CATS TECNAM,COL make VAL GULFSTREAM COL model VAL GV COL series VAL SP COL cert VAL A12EA COL code VAL GLF5,COL make VAL CATS COL model VAL TECNAM COL series VAL P2010 COL cert VAL A00066CE,0
MOONEY M18,B 75,COL make VAL MOONEY COL model VAL M18 COL series VAL M18 C C55 L LA COL name VAL MITE COL cert VAL NOT CERTIFICATED A-803 COL code VAL MITE,COL make VAL B COL model VAL 75 COL series VAL D75N1 PT27 COL cert VAL A743,0
CESSNA FT337,BHT 427,COL make VAL CESSNA COL model VAL FT337 COL series VAL E GP COL name VAL SKYMASTER COL cert VAL A23EU COL code VAL C337/P337,COL make VAL BHT COL model VAL 427 COL series VAL 427 COL cert VAL R00001RC,0
GRUMMAN HU16,MU 2B,COL make VAL GRUMMAN COL model VAL HU16 COL series VAL A B COL name VAL ALBATROSS COL cert VAL A33SO COL code VAL U16,COL make VAL MU COL model VAL 2B COL series VAL 60 36 40 10 15 20 25 26 26A 2B 30 35 36A COL cert VAL A10SW A2PC,0
GRUMMAN HU16,PA 12,COL make VAL GRUMMAN COL model VAL HU16 COL series VAL A B COL name VAL ALBATROSS COL cert VAL A33SO COL code VAL U16,COL make VAL PA COL model VAL 12 COL series VAL S COL name VAL SUPER CRUISER COL cert VAL A780,0
SIKORSKY S76,AYRES 600,COL make VAL SIKORSKY COL model VAL S76 COL series VAL C COL cert VAL H1NE COL code VAL S76,COL make VAL AYRES COL model VAL 600 COL series VAL S2DR S2D N COL cert VAL A4SW A3SW,0
CONVAIR 240,CV 240,COL make VAL CONVAIR COL model VAL 240 COL series VAL 27 0 1 11 12 13 14 2 23 24 26 3 4 5 53 7 8 COL cert VAL A-219 COL code VAL CVLP,COL make VAL CV COL model VAL 240 COL series VAL 27 0 1 11 12 13 14 2 23 24 240 26 3 4 5 53 7 8 COL cert VAL A793 A-793,1
TAYLOR E2,REIMS FRA150,COL make VAL TAYLOR COL model VAL E2 COL series VAL E2 COL name VAL CUB COL cert VAL ATC 455 COL code VAL E2CB,COL make VAL REIMS COL model VAL FRA150 COL series VAL L M COL cert VAL A13EU,0
AGUSTA AW169,LENRDO AW169,COL make VAL AGUSTA COL model VAL AW169 COL series VAL AW169 COL cert VAL EASA.R.509 COL code VAL A169,COL make VAL LENRDO COL model VAL AW169 COL series VAL 169 COL cert VAL R00007RD,1
SIKORSKY S76,B 75,COL make VAL SIKORSKY COL model VAL S76 COL series VAL C COL cert VAL H1NE COL code VAL S76,COL make VAL B COL model VAL 75 COL series VAL B75 B75N1 PT13 COL cert VAL A743,0
CHAMPION 8GCBC,WACO S3HD,COL make VAL CHAMPION COL model VAL 8GCBC COL series VAL 8GCBC COL name VAL SCOUT COL cert VAL A21CE COL code VAL BL8,COL make VAL WACO COL model VAL S3HD COL series VAL S3HD COL cert VAL ATC543,0
CESSNA 180,SR 8,COL make VAL CESSNA COL model VAL 180 COL series VAL H 180 J K F E B G A C D COL name VAL SKYWAGON COL cert VAL 5A6 COL code VAL C180,COL make VAL SR COL model VAL 8 COL series VAL A B C D E COL cert VAL ATC608 ATC609,0
STINSON HW75,PC 6,COL make VAL STINSON COL model VAL HW75 COL series VAL HW75 COL name VAL VOYAGER COL cert VAL A-709 COL code VAL S10,COL make VAL PC COL model VAL 6 COL series VAL 350 350H1 350H2 6 A AH2 B1H2 B2H2 B2H4 C1H2 CH2 H2 COL cert VAL 7A15,0
AIR TRACTOR AT504,TCRAFK BF,COL make VAL AIR TRACTOR COL model VAL AT504 COL series VAL AT504 COL cert VAL A17SW COL code VAL AT5T,COL make VAL TCRAFK COL model VAL BF COL series VAL 60 65 BF COL cert VAL A699,0
STINSON SR8,SR 8,COL make VAL STINSON COL model VAL SR8 COL series VAL A B C D E COL name VAL RELIANT COL cert VAL ATC 608 ATC 609 COL code VAL RELI,COL make VAL SR COL model VAL 8 COL series VAL A B C D E COL cert VAL ATC608 ATC609,1
CESSNA 411,GRUMAN TBM,COL make VAL CESSNA COL model VAL 411 COL series VAL 411 A COL cert VAL A7CE COL code VAL C411,COL make VAL GRUMAN COL model VAL TBM COL series VAL 3 3E COL cert VAL L82,0
NORTH AMERICAN T6,PA J5,COL make VAL NORTH AMERICAN COL model VAL T6 COL series VAL G COL cert VAL A-2-575 COL code VAL T6,COL make VAL PA COL model VAL J5 COL series VAL L4F COL name VAL CUB CRUISER COL cert VAL A725,0
EUROCOPTER EC155,HAWKER 900XP,COL make VAL EUROCOPTER COL model VAL EC155 COL series VAL B COL cert VAL EASA.R.105 COL code VAL EC55,COL make VAL HAWKER COL model VAL 900XP COL series VAL 900XP COL cert VAL A3EU,0
CIRRUS SF50,GOVT N22,COL make VAL CIRRUS COL model VAL SF50 COL series VAL SF50 COL name VAL VISION JET COL cert VAL A00018CH COL code VAL SF50,COL make VAL GOVT COL model VAL N22 COL series VAL B S COL name VAL NOMAD COL cert VAL A7PC,0
STINSON SR6,MBB BK117,COL make VAL STINSON COL model VAL SR6 COL series VAL SR6 A B COL name VAL RELIANT COL cert VAL ATC 580 COL code VAL RELI,COL make VAL MBB COL model VAL BK117 COL series VAL B2 A3 B1 A4 COL name VAL SPACE SHIP COL cert VAL H13EU,0
CIRRUS SR22,GARLIK OH,COL make VAL CIRRUS COL model VAL SR22 COL series VAL T COL cert VAL A00009CH COL code VAL S22T,COL make VAL GARLIK COL model VAL OH COL series VAL 58C COL cert VAL R00006DE,0
CONVAIR 600,GRUMAN TBM,COL make VAL CONVAIR COL model VAL 600 COL series VAL 600 COL cert VAL NOT IDENTIFIED COL code VAL CVLT,COL make VAL GRUMAN COL model VAL TBM COL series VAL 3 3E COL cert VAL L82,0
AERO COMMANDER 690,VALENT 17,COL make VAL AERO COMMANDER COL model VAL 690 COL series VAL 690 COL name VAL COMMANDER 690 COL cert VAL 2A4 COL code VAL AC90,COL make VAL VALENT COL model VAL 17 COL series VAL E COL name VAL TAIFUN COL cert VAL G50EU,0
REARWIN 6000,LKHEED 10,COL make VAL REARWIN COL model VAL 6000 COL series VAL M COL name VAL SPEEDSTER COL cert VAL TC 661 COL code VAL SPDR,COL make VAL LKHEED COL model VAL 10 COL series VAL A B E COL cert VAL 551 584 590,0
AIR TRACTOR AT501,WSK PZL,COL make VAL AIR TRACTOR COL model VAL AT501 COL series VAL AT501 COL cert VAL A17SW COL code VAL AT5P,COL make VAL WSK COL model VAL PZL COL series VAL 104 COL cert VAL A55EU,0
BELL 47G,PAC 750,COL make VAL BELL COL model VAL 47G COL series VAL 3B1 4A 3B2 5 2A 5A 4 2 3B2A 2A1 47G 3B 3 COL cert VAL 2H3 NOT IDENTIFIED H-1 COL code VAL B47G,COL make VAL PAC COL model VAL 750 COL series VAL XL COL cert VAL A50CE,0
COLONIAL C2,AS 350D,COL make VAL COLONIAL COL model VAL C2 COL series VAL C2 COL name VAL SKIMMER COL cert VAL 1A13 COL code VAL SKIM,COL make VAL AS COL model VAL 350D COL series VAL 350D 350B1 350B2 350B3 350D1 COL name VAL ECUREUIL COL cert VAL H93U,0
CHAMPION 7JC,ST 3,COL make VAL CHAMPION COL model VAL 7JC COL series VAL 7JC COL name VAL TRI-CON COL cert VAL A-759 COL code VAL CH7A,COL make VAL ST COL model VAL 3 COL series VAL KR COL cert VAL A749,0
DIAMOND DA62,MD 369,COL make VAL DIAMOND COL model VAL DA62 COL series VAL DA62 COL cert VAL A-273 COL code VAL DA62,COL make VAL MD COL model VAL 369 COL series VAL FF F COL cert VAL H3WE,0
AERO COMMANDER 681,PA 14,COL make VAL AERO COMMANDER COL model VAL 681 COL series VAL 681 COL name VAL HAWK COMMANDER COL cert VAL 2A4 COL code VAL AC80,COL make VAL PA COL model VAL 14 COL series VAL 14 COL name VAL CRUISER COL cert VAL A797,0
GULFSTREAM G1159B,TCRAFT 22,COL make VAL GULFSTREAM COL model VAL G1159B COL series VAL G1159B COL name VAL GULFSTREAM IIB COL cert VAL A12EA COL code VAL GLF2,COL make VAL TCRAFT COL model VAL 22 COL series VAL F22 F22A F22B F22C COL cert VAL 1A9,0
WACO UKS,BA JETSTM,COL make VAL WACO COL model VAL UKS COL series VAL 7 COL cert VAL ATC 648 COL code VAL WACC,COL make VAL BA COL model VAL JETSTM COL series VAL 4101 COL name VAL JETSTREAM 4101 COL cert VAL A21EU,0
AIRBUS HELICOPTERS EC130,DO 28,COL make VAL AIRBUS HELICOPTERS COL model VAL EC130 COL series VAL T2 COL cert VAL EASA.R.008 COL code VAL EC30,COL make VAL DO COL model VAL 28 COL series VAL D D1 COL cert VAL A16EU,0
MCDONNELL DOUGLAS HELICOPTER 600,HU 600,COL make VAL MCDONNELL DOUGLAS HELICOPTER COL model VAL 600 COL series VAL N COL cert VAL H3WE COL code VAL MD60,COL make VAL HU COL model VAL 600 COL series VAL N COL name VAL HUGHES 600N COL cert VAL H3WE,1
GRUMMAN AA1,SK 62,COL make VAL GRUMMAN COL model VAL AA1 COL series VAL B C COL name VAL TRAINER T CAT COL cert VAL A11EA COL code VAL AA1,COL make VAL SK COL model VAL 62 COL series VAL A COL cert VAL 1H13,0
PIPER J3F,PA J3,COL make VAL PIPER COL model VAL J3F COL series VAL 50 60 65 65S COL name VAL CUB COL cert VAL A-692 COL code VAL J3,COL make VAL PA COL model VAL J3 COL series VAL F50 F60 F65 F65S COL name VAL CUB COL cert VAL A692,1
EMBRAER EMB120,GOVT N24,COL make VAL EMBRAER COL model VAL EMB120 COL series VAL ER EMB120 FC QC RT COL name VAL BRASILIA COL cert VAL EA-8505 COL code VAL E120,COL make VAL GOVT COL model VAL N24 COL series VAL A COL name VAL NOMAD COL cert VAL A7PC,0
BOLKOW BO208,MD 90,COL make VAL BOLKOW COL model VAL BO208 COL series VAL BO208 COL name VAL JUNIOR COL cert VAL EASA.A.358 COL code VAL JUNR,COL make VAL MD COL model VAL 90 COL series VAL 30 COL cert VAL A6WE,0
HAWKER HAWKER 800,CE 680,COL make VAL HAWKER COL model VAL HAWKER 800 COL series VAL XP COL cert VAL A3EU COL code VAL H25B,COL make VAL CE COL model VAL 680 COL series VAL 680 680A COL name VAL SOVEREIGN COL cert VAL T00012WI,0
LOCKHEED R2O,L 382,COL make VAL LOCKHEED COL model VAL R2O COL series VAL R2O COL cert VAL TC 551 COL code VAL L10,COL make VAL L COL model VAL 382 COL series VAL G 382 J B E F COL name VAL HERCULES COL cert VAL A1SO A1S0,0
DIAMOND HK36,CE 310,COL make VAL DIAMOND COL model VAL HK36 COL series VAL R COL name VAL SUPER DIMONA COL cert VAL EASA.A.065 COL code VAL DIMO,COL make VAL CE COL model VAL 310 COL series VAL T310Q T310R COL name VAL TURBO-SYSTEM 310Q TURBO-SYSTEM 310R COL cert VAL 3A10,0
CESSNA F177RG,TEXTRN 680A,COL make VAL CESSNA COL model VAL F177RG COL series VAL F177RG COL name VAL CARDINAL RG COL cert VAL A26EU COL code VAL C77R,COL make VAL TEXTRN COL model VAL 680A COL name VAL LATITUDE COL cert VAL T00012WI,0
WACO UKS,GA 500,COL make VAL WACO COL model VAL UKS COL series VAL 7 COL cert VAL ATC 648 COL code VAL WACC,COL make VAL GA COL model VAL 500 COL series VAL S B U A COL name VAL SHRIKE COL cert VAL 6A1,0
BELL UH1,WRIGHT H21,COL make VAL BELL COL model VAL UH1 COL series VAL H COL name VAL IROQUOIS COL cert VAL NOT CERTIFICATED COL code VAL UH1,COL make VAL WRIGHT COL model VAL H21 COL series VAL B COL cert VAL H1NM,0
REARWIN 8090,GA 44,COL make VAL REARWIN COL model VAL 8090 COL series VAL 8090 COL name VAL CLOUDSTER COL cert VAL TC 711 COL code VAL CLDS,COL make VAL GA COL model VAL 44 COL series VAL 44 COL cert VAL A734,0
PIPER NE,PA J3,COL make VAL PIPER COL model VAL NE COL series VAL 1 2 COL name VAL GRASSHOPPER COL cert VAL A-691 COL code VAL J3,COL make VAL PA COL model VAL J3 COL series VAL NE1 NE2 COL name VAL CUB COL cert VAL A691,1
GULFSTREAM GVII,PB Y5,COL make VAL GULFSTREAM COL model VAL GVII COL series VAL G600 COL cert VAL T00021AT COL code VAL GA6C,COL make VAL PB COL model VAL Y5 COL series VAL 285ACF COL cert VAL 785,0
THRUSH S2R,CE 404,COL make VAL THRUSH COL model VAL S2R COL series VAL T660 G6 G10 COL name VAL THRUSH 660 COL cert VAL A4SW COL code VAL A660/SS2T,COL make VAL CE COL model VAL 404 COL series VAL 404 COL name VAL TITAN COL cert VAL A25CE,0
CESSNA 560,MOONEY 22,COL make VAL CESSNA COL model VAL 560 COL series VAL 560 COL name VAL CITATION V COL cert VAL A22CE COL code VAL C560,COL make VAL MOONEY COL model VAL 22 COL series VAL 22 COL name VAL MUSTANG COL cert VAL A6SW,0
KAMAN H43,STNSON 10,COL make VAL KAMAN COL model VAL H43 COL series VAL A COL cert VAL AR-27 COL code VAL H43A,COL make VAL STNSON COL model VAL 10 COL series VAL HW75 COL cert VAL A709,0
ARCTIC S1B,PA 60,COL make VAL ARCTIC COL model VAL S1B COL series VAL 2 COL name VAL ARCTIC TERN COL cert VAL A-754 COL code VAL S1,COL make VAL PA COL model VAL 60 COL series VAL 601P 600 601 602P 700P COL name VAL AEROSTAR 601P AEROSTAR 600 AEROSTAR 601 AEROSTAR 602P AEROSTAR 700P COL cert VAL A17WE,0
WACO ATO,AT 401,COL make VAL WACO COL model VAL ATO COL series VAL ATO COL name VAL TAPERWING COL cert VAL ATC 123 COL code VAL WACO,COL make VAL AT COL model VAL 401 COL series VAL 401 COL cert VAL A17SW,0
WACO UBF,BA JETSTM,COL make VAL WACO COL model VAL UBF COL series VAL UBF COL cert VAL ATC 473 COL code VAL WACF,COL make VAL BA COL model VAL JETSTM COL series VAL 3101 3201 COL name VAL JETSTREAM 3101 JETSTREAM 3201 COL cert VAL A21EU A56EU,0
CESSNA 305,TB 9,COL make VAL CESSNA COL model VAL 305 COL series VAL A B C D E F COL name VAL BIRD DOG COL cert VAL 5A5 3A14 COL code VAL O1,COL make VAL TB COL model VAL 9 COL series VAL 9 COL cert VAL A51EU,0
CHAMPION 7GCBA,STNSON A,COL make VAL CHAMPION COL model VAL 7GCBA COL series VAL 7GCBA COL name VAL CHALLENGER COL cert VAL A-759 COL code VAL CH7B,COL make VAL STNSON COL model VAL A COL series VAL A COL cert VAL ATC556,0
CESSNA 441,BHT 430,COL make VAL CESSNA COL model VAL 441 COL series VAL 441 COL name VAL CONQUEST II COL cert VAL A28CE COL code VAL C441,COL make VAL BHT COL model VAL 430 COL series VAL 430 COL cert VAL H9SW,0
HUGHES 269C,BHT UH1E,COL make VAL HUGHES COL model VAL 269C COL series VAL 1 COL name VAL 300C COL cert VAL 4H12 COL code VAL H269,COL make VAL BHT COL model VAL UH1E COL series VAL UH1E COL cert VAL H5NM,0
CESSNA UC78,AMD 50,COL make VAL CESSNA COL model VAL UC78 COL series VAL UC78 COL name VAL BOBCAT COL cert VAL A-722 COL code VAL T50,COL make VAL AMD COL model VAL 50 COL series VAL 900EX COL cert VAL A46EU,0
CESSNA UC77,ARCTIC S1B,COL make VAL CESSNA COL model VAL UC77 COL series VAL B COL cert VAL ATC 573 COL code VAL CMAS,COL make VAL ARCTIC COL model VAL S1B COL series VAL 2 COL name VAL INTERSTATE COL cert VAL A754,0
SAAB 340,SK 76,COL make VAL SAAB COL model VAL 340 COL series VAL B A COL cert VAL EASA.A.068 COL code VAL SF34,COL make VAL SK COL model VAL 76 COL series VAL C D B A COL name VAL SPIRIT COL cert VAL H1NE,0
NORTH AMERICAN BC1,HELIO 295,COL make VAL NORTH AMERICAN COL model VAL BC1 COL series VAL BC1 COL cert VAL A-2-575 COL code VAL T6,COL make VAL HELIO COL model VAL 295 COL series VAL 295 COL cert VAL 1A8,0
MOONEY M20B,SR 6,COL make VAL MOONEY COL model VAL M20B COL series VAL M20B COL name VAL MARK 21 COL cert VAL 2A3 COL code VAL M20P,COL make VAL SR COL model VAL 6 COL series VAL 6 A B COL cert VAL ATC580,0
AIRBUS HELICOPTERS EC130,F 28,COL make VAL AIRBUS HELICOPTERS COL model VAL EC130 COL series VAL B4 T2 COL cert VAL EASA.R.008 COL code VAL EC30,COL make VAL F COL model VAL 28 COL series VAL MK0100 MK0070 MK1000 MK2000 MK3000 MK4000 COL name VAL FELLOWSHIP COL cert VAL A20EU,0
SCHWEIZER SGM2 37,CE 172,COL make VAL SCHWEIZER COL model VAL SGM2 37 COL series VAL SGM2 37 COL name VAL CONDOR COL cert VAL G1NE COL code VAL SG37,COL make VAL CE COL model VAL 172 COL series VAL P172D COL name VAL SKYHAWK POWERMATIC COL cert VAL 3A17,0
DOUGLAS DC3,IA 1125,COL make VAL DOUGLAS COL model VAL DC3 COL series VAL G102 G102A G103A COL cert VAL A-618 COL code VAL DC3,COL make VAL IA COL model VAL 1125 COL series VAL 1125 COL name VAL WESTWIND ASTRA COL cert VAL A16NM,0
FOUND FBA2C,BL 7,COL make VAL FOUND COL model VAL FBA2C COL series VAL 1 2 COL name VAL BUSH HAWK BUSH HAWK XP COL cert VAL A-16 COL code VAL FBA2,COL make VAL BL COL model VAL 7 COL series VAL HC COL cert VAL A759,0
CONSOLIDATED VULTEE PBY6,BELL AH1G,COL make VAL CONSOLIDATED VULTEE COL model VAL PBY6 COL series VAL A COL name VAL CATALINA COL cert VAL TC AR-22 COL code VAL CAT,COL make VAL BELL COL model VAL AH1G COL series VAL AH1G COL cert VAL H10NM,0
CESSNA 210,CL 601,COL make VAL CESSNA COL model VAL 210 COL series VAL N L M 210 5 A K B C D E F G H J R COL name VAL CENTURION 205 205A COL cert VAL 3A21 COL code VAL C210/C205,COL make VAL CL COL model VAL 601 COL series VAL 3A COL cert VAL A21EA,0
HUGHES 369,SR 10,COL make VAL HUGHES COL model VAL 369 COL series VAL D E HS A 369 H HE HM COL name VAL 500D 500E 500 500C COL cert VAL H3WE COL code VAL H500,COL make VAL SR COL model VAL 10 COL series VAL B C D E F G G3 J J3 K COL cert VAL 678 679 685,0
AIR TRACTOR AT502,AR 65,COL make VAL AIR TRACTOR COL model VAL AT502 COL series VAL AT502 COL cert VAL A17SW COL code VAL AT5T,COL make VAL AR COL model VAL 65 COL series VAL TL COL cert VAL A728,0
CESSNA 441,CP 65,COL make VAL CESSNA COL model VAL 441 COL series VAL 441 COL name VAL CONQUEST II COL cert VAL A28CE COL code VAL C441,COL make VAL CP COL model VAL 65 COL series VAL LP65 COL name VAL PORTERFIELD COL cert VAL A720,0
AEROSPATIALE SE3130,AMD 20,COL make VAL AEROSPATIALE COL model VAL SE3130 COL series VAL SE3130 COL name VAL ALOUETTE II COL cert VAL 1 COL code VAL ALO2,COL make VAL AMD COL model VAL 20 COL series VAL 200 COL name VAL MYSTERE-FALCON COL cert VAL A7EU,0
CUB CRAFTERS CC18,GA GVI,COL make VAL CUB CRAFTERS COL model VAL CC18 COL series VAL 180 COL name VAL TOP CUB COL cert VAL A00006SE COL code VAL PA18,COL make VAL GA COL model VAL GVI COL series VAL GVI COL name VAL GULFSTREAM GVI G650 COL cert VAL T00015AT,0
WACO 125,MONOCP 90,COL make VAL WACO COL model VAL 125 COL series VAL 125 COL name VAL SIEMENS WACO COL cert VAL ATC 26 COL code VAL WACO,COL make VAL MONOCP COL model VAL 90 COL cert VAL A-306,0
GARDAN GY80,SA 360,COL make VAL GARDAN COL model VAL GY80 COL series VAL 180 COL name VAL HORIZON COL cert VAL EASA.SAS.A.075 COL code VAL GY80,COL make VAL SA COL model VAL 360 COL series VAL C COL name VAL DAUPHIN COL cert VAL H8EU,0
PIPER PA31P,BL SKYRKT,COL make VAL PIPER COL model VAL PA31P COL series VAL PA31P COL name VAL PRESSURIZED NAVAJO COL cert VAL A8EA COL code VAL PA31,COL make VAL BL COL model VAL SKYRKT COL series VAL CH400 COL cert VAL ATC319,0
BELL UH1,CE 305,COL make VAL BELL COL model VAL UH1 COL series VAL H COL name VAL IROQUOIS COL cert VAL NOT CERTIFICATED COL code VAL UH1,COL make VAL CE COL model VAL 305 COL series VAL TO1D COL name VAL BIRD DOG COL cert VAL 3A14,0
SOCATA TB21,TB 20,COL make VAL SOCATA COL model VAL TB21 COL series VAL TB21 COL name VAL TRINIDAD TURBOCHARGE COL cert VAL EASA.A.378 COL code VAL TB21,COL make VAL TB COL model VAL 20 COL series VAL 21 COL cert VAL A51EU,1
BELL 204,BHT 204,COL make VAL BELL COL model VAL 204 COL series VAL B COL name VAL HUEY COL cert VAL H1SW COL code VAL UH1,COL make VAL BHT COL model VAL 204 COL series VAL B COL cert VAL H1SW,1
CESSNA A152,CE 152,COL make VAL CESSNA COL model VAL A152 COL series VAL A152 COL name VAL AEROBAT COL cert VAL 3A19 COL code VAL C152,COL make VAL CE COL model VAL 152 COL series VAL A152 COL name VAL AEROBAT COL cert VAL 3A19,1
PORTERFIELD FP65,MBB BK117,COL make VAL PORTERFIELD COL model VAL FP65 COL series VAL FP65 COL name VAL COLLEGIATE COL cert VAL A-720 COL code VAL CP65,COL make VAL MBB COL model VAL BK117 COL series VAL B2 A3 B1 A4 COL name VAL SPACE SHIP COL cert VAL H13EU,0
AEROSPATIALE AS350,PA 31P,COL make VAL AEROSPATIALE COL model VAL AS350 COL series VAL B2 COL name VAL ECUREUIL COL cert VAL EASA.R.008 COL code VAL AS50,COL make VAL PA COL model VAL 31P COL series VAL 350 COL name VAL MOHAVE COL cert VAL A8EA,0
PIPER PA25,SR 8,COL make VAL PIPER COL model VAL PA25 COL series VAL PA25 COL name VAL PAWNEE 150 COL cert VAL AV-0004 COL code VAL PA25,COL make VAL SR COL model VAL 8 COL series VAL A B C D E COL cert VAL ATC608 ATC609,0
CESSNA E310,AR 65,COL make VAL CESSNA COL model VAL E310 COL series VAL H COL cert VAL 3A10 COL code VAL C310,COL make VAL AR COL model VAL 65 COL series VAL TAL COL cert VAL A728,0
CESSNA 180,WACO INF,COL make VAL CESSNA COL model VAL 180 COL series VAL H 180 J K F E B G A C D COL name VAL SKYWAGON COL cert VAL 5A6 COL code VAL C180,COL make VAL WACO COL model VAL INF COL series VAL INF COL cert VAL ATC345,0
THURSTON TSC1A,HS 748,COL make VAL THURSTON COL model VAL TSC1A COL series VAL TSC1A COL name VAL TEAL COL cert VAL A15EA COL code VAL TEAL,COL make VAL HS COL model VAL 748 COL series VAL 2A COL cert VAL A24EU,0
AEROSPATIALE AS355,GA AA,COL make VAL AEROSPATIALE COL model VAL AS355 COL series VAL F2 F1 E N F NP COL name VAL ECUREUIL II COL cert VAL EASA.R.146 COL code VAL AS55,COL make VAL GA COL model VAL AA COL series VAL 5 5A COL name VAL TRAVELER CHEETAH COL cert VAL A16EA,0
BUHL CA3,NWSTRC UH1H,COL make VAL BUHL COL model VAL CA3 COL series VAL C COL name VAL AIRSEDAN COL cert VAL ATC 46 COL code VAL BCA3,COL make VAL NWSTRC COL model VAL UH1H COL series VAL UH1H COL name VAL HUEY COL cert VAL R00005SE,0
REARWIN 8135,DGA 15,COL make VAL REARWIN COL model VAL 8135 COL series VAL 8135 T COL name VAL CLOUDSTER COL cert VAL TC 711 COL code VAL CLDS,COL make VAL DGA COL model VAL 15 COL series VAL J P COL cert VAL A717,0
DOUGLAS R4D,BE 65,COL make VAL DOUGLAS COL model VAL R4D COL series VAL 1 5 6 8 8Z COL name VAL SKYTRAIN SUPER THREE COL cert VAL A-669 6A2 COL code VAL DC3/DC3S,COL make VAL BE COL model VAL 65 COL series VAL 88 COL name VAL QUEEN AIR COL cert VAL 3A20,0
CESSNA T207,D 16,COL make VAL CESSNA COL model VAL T207 COL series VAL A T207 COL name VAL TURBO SKYWAGON COL cert VAL A16CE COL code VAL C207,COL make VAL D COL model VAL 16 COL series VAL 16 A COL cert VAL 2A3,0
BEECH 80,BE 2000,COL make VAL BEECH COL model VAL 80 COL series VAL 65B80 65 80 65A80 8800 65A80 COL name VAL QUEEN AIR COL cert VAL 3A20 COL code VAL BE80,COL make VAL BE COL model VAL 2000 COL series VAL 2000 COL name VAL STARSHIP 1 COL cert VAL A38CE,0
EUROCOPTER EC225,CE 501,COL make VAL EUROCOPTER COL model VAL EC225 COL series VAL LP COL name VAL SUPER PUMA MK II PLUS COL cert VAL EASA.R.002 COL code VAL EC25,COL make VAL CE COL model VAL 501 COL series VAL 551 COL name VAL CITATION II/SP COL cert VAL A27CE,0
DE HAVILLAND DH104,HOFFLU H36,COL make VAL DE HAVILLAND COL model VAL DH104 COL series VAL 2A COL name VAL DOVE COL cert VAL NOT CERTIFICATED COL code VAL DOVE,COL make VAL HOFFLU COL model VAL H36 COL series VAL DIMONA COL name VAL DIMONA COL cert VAL G51EU,0
AERONCA 11BC,TEXTRN 680,COL make VAL AERONCA COL model VAL 11BC COL series VAL 11BC COL name VAL CHIEF COL cert VAL A-761 COL code VAL AR11,COL make VAL TEXTRN COL model VAL 680 COL name VAL SOVEREIGN COL cert VAL T00012WI,0
TAYLORCRAFT BFS12,SCWZER 269,COL make VAL TAYLORCRAFT COL model VAL BFS12 COL series VAL 65 COL cert VAL A-699 COL code VAL TAYB,COL make VAL SCWZER COL model VAL 269 COL series VAL D COL cert VAL 4H12,0
LOCKHEED 18,TB 20,COL make VAL LOCKHEED COL model VAL 18 COL series VAL 18 COL name VAL LODESTAR COL cert VAL A-723 COL code VAL L18,COL make VAL TB COL model VAL 20 COL series VAL 20 COL name VAL TRINIDAD COL cert VAL A51EU,0
PIPER J3C,DC A24,COL make VAL PIPER COL model VAL J3C COL series VAL 40 50 50S 65 65S COL name VAL CUB COL cert VAL A-691 COL code VAL J3,COL make VAL DC COL model VAL A24 COL series VAL SBD5 COL cert VAL L43,0
GULFSTREAM GULFSTREAM G280,RDC TH,COL make VAL GULFSTREAM COL model VAL GULFSTREAM G280 COL series VAL GULFSTREAM G280 COL cert VAL A7IL COL code VAL G280,COL make VAL RDC COL model VAL TH COL series VAL 1F COL name VAL HUEY COL cert VAL H12NM,0
GRUMMAN FM2,CE 408,COL make VAL GRUMMAN COL model VAL FM2 COL series VAL FM2 COL name VAL WILDCAT COL cert VAL LTC-25 COL code VAL WCAT,COL make VAL CE COL model VAL 408 COL name VAL SKYCOURIER COL cert VAL A00016WI,0
AIR TRACTOR AT402,S 76C,COL make VAL AIR TRACTOR COL model VAL AT402 COL series VAL AT402 B COL cert VAL A17SW COL code VAL AT3T,COL make VAL S COL model VAL 76C COL cert VAL H1NE,0
